FIPS,Year,State,ST,FIPS State,County,Population,"Estimated Age-adjusted Death Rate, 16 Categories (in ranges)"
01047,1999,Alabama,AL,1,"Dallas County, AL",46722,2.1-4
01047,2006,Alabama,AL,1,"Dallas County, AL",44323,4.1-6
01047,2013,Alabama,AL,1,"Dallas County, AL",42021,6.1-8
01047,2011,Alabama,AL,1,"Dallas County, AL",43178,6.1-8
01047,2014,Alabama,AL,1,"Dallas County, AL",41662,6.1-8
01047,2004,Alabama,AL,1,"Dallas County, AL",44795,2.1-4
01047,2005,Alabama,AL,1,"Dallas County, AL",44434,2.1-4
01047,2009,Alabama,AL,1,"Dallas County, AL",43759,4.1-6
01047,2002,Alabama,AL,1,"Dallas County, AL",45377,2.1-4
01047,2015,Alabama,AL,1,"Dallas County, AL",41131,8.1-10
01047,2007,Alabama,AL,1,"Dallas County, AL",44194,4.1-6
01047,2001,Alabama,AL,1,"Dallas County, AL",46132,2.1-4
01047,2008,Alabama,AL,1,"Dallas County, AL",44265,4.1-6
01049,2009,Alabama,AL,1,"DeKalb County, AL",70864,8.1-10
01049,2013,Alabama,AL,1,"DeKalb County, AL",70869,12.1-14
01049,2005,Alabama,AL,1,"DeKalb County, AL",67794,6.1-8
01049,2012,Alabama,AL,1,"DeKalb County, AL",70942,10.1-12
01049,2008,Alabama,AL,1,"DeKalb County, AL",70228,8.1-10
01049,2004,Alabama,AL,1,"DeKalb County, AL",67260,6.1-8
01049,2015,Alabama,AL,1,"DeKalb County, AL",71130,12.1-14
01049,2010,Alabama,AL,1,"DeKalb County, AL",71142,8.1-10
01049,2003,Alabama,AL,1,"DeKalb County, AL",66530,4.1-6
01049,2002,Alabama,AL,1,"DeKalb County, AL",65861,4.1-6
01049,1999,Alabama,AL,1,"DeKalb County, AL",63593,2.1-4
01049,2014,Alabama,AL,1,"DeKalb County, AL",71012,12.1-14
01049,2007,Alabama,AL,1,"DeKalb County, AL",69450,6.1-8
01049,2006,Alabama,AL,1,"DeKalb County, AL",68495,6.1-8
01049,2000,Alabama,AL,1,"DeKalb County, AL",64650,4.1-6
01049,2001,Alabama,AL,1,"DeKalb County, AL",65678,4.1-6
01049,2011,Alabama,AL,1,"DeKalb County, AL",71387,10.1-12
01051,2012,Alabama,AL,1,"Elmore County, AL",80432,4.1-6
01051,2015,Alabama,AL,1,"Elmore County, AL",81468,6.1-8
01051,2002,Alabama,AL,1,"Elmore County, AL",68659,2.1-4
01051,2013,Alabama,AL,1,"Elmore County, AL",80883,6.1-8
01051,2007,Alabama,AL,1,"Elmore County, AL",77124,4.1-6
01051,2000,Alabama,AL,1,"Elmore County, AL",66160,2.1-4
01051,2003,Alabama,AL,1,"Elmore County, AL",69935,2.1-4
01051,1999,Alabama,AL,1,"Elmore County, AL",64668,2.1-4
01051,2009,Alabama,AL,1,"Elmore County, AL",78632,4.1-6
01051,2005,Alabama,AL,1,"Elmore County, AL",72978,2.1-4
01051,2014,Alabama,AL,1,"Elmore County, AL",81022,6.1-8
01051,2001,Alabama,AL,1,"Elmore County, AL",67459,2.1-4
01051,2010,Alabama,AL,1,"Elmore County, AL",79465,4.1-6
01051,2006,Alabama,AL,1,"Elmore County, AL",75246,2.1-4
01051,2008,Alabama,AL,1,"Elmore County, AL",77698,4.1-6
01051,2011,Alabama,AL,1,"Elmore County, AL",80012,4.1-6
01051,2004,Alabama,AL,1,"Elmore County, AL",71018,2.1-4
01053,2009,Alabama,AL,1,"Escambia County, AL",38249,14.1-16
01053,2011,Alabama,AL,1,"Escambia County, AL",38213,16.1-18
01053,1999,Alabama,AL,1,"Escambia County, AL",38336,8.1-10
01053,2010,Alabama,AL,1,"Escambia County, AL",38309,16.1-18
01053,2015,Alabama,AL,1,"Escambia County, AL",37789,22.1-24
01053,2007,Alabama,AL,1,"Escambia County, AL",37839,12.1-14
01053,2001,Alabama,AL,1,"Escambia County, AL",38197,8.1-10
01053,2003,Alabama,AL,1,"Escambia County, AL",37796,10.1-12
01053,2005,Alabama,AL,1,"Escambia County, AL",37601,12.1-14
01053,2006,Alabama,AL,1,"Escambia County, AL",37673,12.1-14
01053,2014,Alabama,AL,1,"Escambia County, AL",37784,20.1-22
01053,2008,Alabama,AL,1,"Escambia County, AL",37929,14.1-16
01053,2004,Alabama,AL,1,"Escambia County, AL",37713,10.1-12
01053,2013,Alabama,AL,1,"Escambia County, AL",37857,20.1-22
01053,2002,Alabama,AL,1,"Escambia County, AL",38035,10.1-12
01053,2012,Alabama,AL,1,"Escambia County, AL",38034,18.1-20
01053,2000,Alabama,AL,1,"Escambia County, AL",38325,8.1-10
01055,2010,Alabama,AL,1,"Etowah County, AL",104442,12.1-14
01055,2015,Alabama,AL,1,"Etowah County, AL",103057,16.1-18
01055,2007,Alabama,AL,1,"Etowah County, AL",103893,10.1-12
01055,2013,Alabama,AL,1,"Etowah County, AL",103852,14.1-16
01055,2000,Alabama,AL,1,"Etowah County, AL",103286,6.1-8
01055,2004,Alabama,AL,1,"Etowah County, AL",103080,8.1-10
01055,2011,Alabama,AL,1,"Etowah County, AL",104236,12.1-14
01055,2005,Alabama,AL,1,"Etowah County, AL",103174,8.1-10
01055,2001,Alabama,AL,1,"Etowah County, AL",102976,6.1-8
01055,2002,Alabama,AL,1,"Etowah County, AL",102988,6.1-8
01055,2012,Alabama,AL,1,"Etowah County, AL",104235,14.1-16
01055,2014,Alabama,AL,1,"Etowah County, AL",103452,16.1-18
01055,2006,Alabama,AL,1,"Etowah County, AL",103528,10.1-12
01055,2003,Alabama,AL,1,"Etowah County, AL",103025,8.1-10
01055,2008,Alabama,AL,1,"Etowah County, AL",104206,10.1-12
01055,1999,Alabama,AL,1,"Etowah County, AL",104002,6.1-8
01055,2009,Alabama,AL,1,"Etowah County, AL",104239,12.1-14
01057,2006,Alabama,AL,1,"Fayette County, AL",17767,8.1-10
01057,2013,Alabama,AL,1,"Fayette County, AL",16857,14.1-16
01057,2014,Alabama,AL,1,"Fayette County, AL",16842,16.1-18
01057,2004,Alabama,AL,1,"Fayette County, AL",18022,6.1-8
01057,2012,Alabama,AL,1,"Fayette County, AL",16960,14.1-16
01057,2007,Alabama,AL,1,"Fayette County, AL",17523,8.1-10
01057,2008,Alabama,AL,1,"Fayette County, AL",17541,10.1-12
01057,2000,Alabama,AL,1,"Fayette County, AL",18512,4.1-6
01057,2009,Alabama,AL,1,"Fayette County, AL",17310,10.1-12
01057,2015,Alabama,AL,1,"Fayette County, AL",16759,16.1-18
01057,1999,Alabama,AL,1,"Fayette County, AL",18496,4.1-6
01057,2011,Alabama,AL,1,"Fayette County, AL",17062,12.1-14
01057,2002,Alabama,AL,1,"Fayette County, AL",18278,6.1-8
01057,2003,Alabama,AL,1,"Fayette County, AL",18178,6.1-8
01057,2010,Alabama,AL,1,"Fayette County, AL",17231,12.1-14
01057,2001,Alabama,AL,1,"Fayette County, AL",18384,4.1-6
01057,2005,Alabama,AL,1,"Fayette County, AL",18030,8.1-10
01059,2004,Alabama,AL,1,"Franklin County, AL",30768,8.1-10
01059,1999,Alabama,AL,1,"Franklin County, AL",31163,4.1-6
01059,2013,Alabama,AL,1,"Franklin County, AL",31507,16.1-18
01059,2003,Alabama,AL,1,"Franklin County, AL",30874,8.1-10
01059,2007,Alabama,AL,1,"Franklin County, AL",31004,10.1-12
01059,2014,Alabama,AL,1,"Franklin County, AL",31592,16.1-18
01059,2015,Alabama,AL,1,"Franklin County, AL",31696,18.1-20
01059,2005,Alabama,AL,1,"Franklin County, AL",30968,8.1-10
01059,2001,Alabama,AL,1,"Franklin County, AL",31190,6.1-8
01059,2010,Alabama,AL,1,"Franklin County, AL",31734,12.1-14
01059,2012,Alabama,AL,1,"Franklin County, AL",31648,14.1-16
01059,2002,Alabama,AL,1,"Franklin County, AL",30891,6.1-8
01059,2000,Alabama,AL,1,"Franklin County, AL",31242,6.1-8
01059,2011,Alabama,AL,1,"Franklin County, AL",31729,14.1-16
01059,2008,Alabama,AL,1,"Franklin County, AL",31459,10.1-12
01059,2006,Alabama,AL,1,"Franklin County, AL",31134,10.1-12
01059,2009,Alabama,AL,1,"Franklin County, AL",31589,12.1-14
01061,2004,Alabama,AL,1,"Geneva County, AL",25772,4.1-6
01061,2006,Alabama,AL,1,"Geneva County, AL",26271,4.1-6
01061,2000,Alabama,AL,1,"Geneva County, AL",25740,2.1-4
01061,2012,Alabama,AL,1,"Geneva County, AL",27006,8.1-10
01061,2009,Alabama,AL,1,"Geneva County, AL",26653,6.1-8
01061,2015,Alabama,AL,1,"Geneva County, AL",26777,10.1-12
01061,2011,Alabama,AL,1,"Geneva County, AL",26832,8.1-10
01061,2010,Alabama,AL,1,"Geneva County, AL",26795,6.1-8
01061,2001,Alabama,AL,1,"Geneva County, AL",25565,2.1-4
01061,2013,Alabama,AL,1,"Geneva County, AL",26752,8.1-10
01061,2007,Alabama,AL,1,"Geneva County, AL",26322,4.1-6
01061,2002,Alabama,AL,1,"Geneva County, AL",25580,2.1-4
01061,2014,Alabama,AL,1,"Geneva County, AL",26707,10.1-12
01061,2003,Alabama,AL,1,"Geneva County, AL",25702,2.1-4
01061,2005,Alabama,AL,1,"Geneva County, AL",25988,4.1-6
01061,2008,Alabama,AL,1,"Geneva County, AL",26646,6.1-8
01061,1999,Alabama,AL,1,"Geneva County, AL",25585,2.1-4
01063,2007,Alabama,AL,1,"Greene County, AL",9385,2.1-4
01063,2009,Alabama,AL,1,"Greene County, AL",9182,4.1-6
01063,2013,Alabama,AL,1,"Greene County, AL",8706,6.1-8
01063,2015,Alabama,AL,1,"Greene County, AL",8479,8.1-10
01063,2003,Alabama,AL,1,"Greene County, AL",9805,0-2
01063,2000,Alabama,AL,1,"Greene County, AL",9902,0-2
01063,1999,Alabama,AL,1,"Greene County, AL",10004,0-2
01063,2004,Alabama,AL,1,"Greene County, AL",9686,2.1-4
01063,2002,Alabama,AL,1,"Greene County, AL",9893,0-2
01063,2011,Alabama,AL,1,"Greene County, AL",8910,4.1-6
01063,2008,Alabama,AL,1,"Greene County, AL",9359,2.1-4
01063,2005,Alabama,AL,1,"Greene County, AL",9675,2.1-4
01063,2014,Alabama,AL,1,"Greene County, AL",8553,8.1-10
01063,2010,Alabama,AL,1,"Greene County, AL",9001,4.1-6
01063,2006,Alabama,AL,1,"Greene County, AL",9361,2.1-4
01063,2012,Alabama,AL,1,"Greene County, AL",8835,6.1-8
01063,2001,Alabama,AL,1,"Greene County, AL",9866,0-2
01065,2004,Alabama,AL,1,"Hale County, AL",16765,0-2
01065,2005,Alabama,AL,1,"Hale County, AL",16622,0-2
01065,2000,Alabama,AL,1,"Hale County, AL",18194,0-2
01065,2013,Alabama,AL,1,"Hale County, AL",15316,4.1-6
01065,2010,Alabama,AL,1,"Hale County, AL",15735,2.1-4
01065,2011,Alabama,AL,1,"Hale County, AL",15364,4.1-6
01065,2015,Alabama,AL,1,"Hale County, AL",15068,6.1-8
01065,2006,Alabama,AL,1,"Hale County, AL",16427,2.1-4
01065,2008,Alabama,AL,1,"Hale County, AL",16260,2.1-4
01065,2007,Alabama,AL,1,"Hale County, AL",16418,2.1-4
01065,2009,Alabama,AL,1,"Hale County, AL",16025,2.1-4
01065,2002,Alabama,AL,1,"Hale County, AL",17376,0-2
01065,1999,Alabama,AL,1,"Hale County, AL",16982,0-2
01065,2003,Alabama,AL,1,"Hale County, AL",17116,0-2
01065,2014,Alabama,AL,1,"Hale County, AL",15131,6.1-8
01065,2012,Alabama,AL,1,"Hale County, AL",15401,4.1-6
01065,2001,Alabama,AL,1,"Hale County, AL",17868,0-2
01067,2005,Alabama,AL,1,"Henry County, AL",16752,2.1-4
01067,2012,Alabama,AL,1,"Henry County, AL",17249,8.1-10
01067,2002,Alabama,AL,1,"Henry County, AL",16447,2.1-4
01067,2004,Alabama,AL,1,"Henry County, AL",16692,2.1-4
01067,2011,Alabama,AL,1,"Henry County, AL",17407,6.1-8
01067,2007,Alabama,AL,1,"Henry County, AL",17108,4.1-6
01067,2013,Alabama,AL,1,"Henry County, AL",17206,8.1-10
01067,1999,Alabama,AL,1,"Henry County, AL",16129,0-2
01067,2000,Alabama,AL,1,"Henry County, AL",16341,2.1-4
01067,2008,Alabama,AL,1,"Henry County, AL",17129,4.1-6
01067,2001,Alabama,AL,1,"Henry County, AL",16358,2.1-4
01067,2010,Alabama,AL,1,"Henry County, AL",17292,6.1-8
01067,2009,Alabama,AL,1,"Henry County, AL",17243,6.1-8
01067,2006,Alabama,AL,1,"Henry County, AL",16953,4.1-6
01067,2003,Alabama,AL,1,"Henry County, AL",16563,2.1-4
01067,2015,Alabama,AL,1,"Henry County, AL",17221,10.1-12
01067,2014,Alabama,AL,1,"Henry County, AL",17176,10.1-12
01069,2012,Alabama,AL,1,"Houston County, AL",103355,8.1-10
01069,2009,Alabama,AL,1,"Houston County, AL",100500,6.1-8
01069,2002,Alabama,AL,1,"Houston County, AL",89940,4.1-6
01069,2010,Alabama,AL,1,"Houston County, AL",101783,8.1-10
01069,2004,Alabama,AL,1,"Houston County, AL",92593,4.1-6
01069,2003,Alabama,AL,1,"Houston County, AL",91321,4.1-6
01069,2008,Alabama,AL,1,"Houston County, AL",99183,6.1-8
01069,2013,Alabama,AL,1,"Houston County, AL",103610,10.1-12
01069,2005,Alabama,AL,1,"Houston County, AL",93903,6.1-8
01069,2007,Alabama,AL,1,"Houston County, AL",97727,6.1-8
01069,1999,Alabama,AL,1,"Houston County, AL",88256,2.1-4
01069,2000,Alabama,AL,1,"Houston County, AL",88943,4.1-6
01069,2011,Alabama,AL,1,"Houston County, AL",102422,8.1-10
01069,2006,Alabama,AL,1,"Houston County, AL",95846,6.1-8
01069,2001,Alabama,AL,1,"Houston County, AL",89490,4.1-6
01069,2014,Alabama,AL,1,"Houston County, AL",104110,10.1-12
01069,2015,Alabama,AL,1,"Houston County, AL",104173,10.1-12
01071,2006,Alabama,AL,1,"Jackson County, AL",53483,6.1-8
01071,2001,Alabama,AL,1,"Jackson County, AL",53997,4.1-6
01071,2014,Alabama,AL,1,"Jackson County, AL",52631,10.1-12
01071,2009,Alabama,AL,1,"Jackson County, AL",53461,6.1-8
01071,2013,Alabama,AL,1,"Jackson County, AL",52921,8.1-10
01071,2005,Alabama,AL,1,"Jackson County, AL",53332,4.1-6
01071,2007,Alabama,AL,1,"Jackson County, AL",53333,6.1-8
01071,2002,Alabama,AL,1,"Jackson County, AL",53758,4.1-6
01071,2003,Alabama,AL,1,"Jackson County, AL",53711,4.1-6
01071,2015,Alabama,AL,1,"Jackson County, AL",52419,10.1-12
01071,2012,Alabama,AL,1,"Jackson County, AL",53064,8.1-10
01071,2008,Alabama,AL,1,"Jackson County, AL",53525,6.1-8
01071,2000,Alabama,AL,1,"Jackson County, AL",53979,2.1-4
01071,1999,Alabama,AL,1,"Jackson County, AL",53433,2.1-4
01071,2004,Alabama,AL,1,"Jackson County, AL",53525,4.1-6
01071,2011,Alabama,AL,1,"Jackson County, AL",53264,8.1-10
01071,2010,Alabama,AL,1,"Jackson County, AL",53179,6.1-8
01073,2010,Alabama,AL,1,"Jefferson County, AL",658116,12.1-14
01073,2006,Alabama,AL,1,"Jefferson County, AL",655893,8.1-10
01073,2011,Alabama,AL,1,"Jefferson County, AL",657779,12.1-14
01073,2004,Alabama,AL,1,"Jefferson County, AL",656023,8.1-10
01073,2002,Alabama,AL,1,"Jefferson County, AL",657518,6.1-8
01073,2015,Alabama,AL,1,"Jefferson County, AL",660367,16.1-18
01073,2003,Alabama,AL,1,"Jefferson County, AL",657513,8.1-10
01073,2014,Alabama,AL,1,"Jefferson County, AL",660368,14.1-16
01073,2008,Alabama,AL,1,"Jefferson County, AL",656510,10.1-12
01073,2009,Alabama,AL,1,"Jefferson County, AL",658441,10.1-12
01073,2000,Alabama,AL,1,"Jefferson County, AL",662033,6.1-8
01073,2001,Alabama,AL,1,"Jefferson County, AL",660197,6.1-8
01073,2013,Alabama,AL,1,"Jefferson County, AL",658913,14.1-16
01073,2012,Alabama,AL,1,"Jefferson County, AL",657704,14.1-16
01073,1999,Alabama,AL,1,"Jefferson County, AL",662845,6.1-8
01073,2007,Alabama,AL,1,"Jefferson County, AL",655163,10.1-12
01073,2005,Alabama,AL,1,"Jefferson County, AL",654919,8.1-10
01075,2007,Alabama,AL,1,"Lamar County, AL",14901,6.1-8
01075,2005,Alabama,AL,1,"Lamar County, AL",15009,6.1-8
01075,1999,Alabama,AL,1,"Lamar County, AL",15889,2.1-4
01075,2014,Alabama,AL,1,"Lamar County, AL",14050,12.1-14
01075,2008,Alabama,AL,1,"Lamar County, AL",14799,8.1-10
01075,2003,Alabama,AL,1,"Lamar County, AL",15258,4.1-6
01075,2001,Alabama,AL,1,"Lamar County, AL",15632,2.1-4
01075,2010,Alabama,AL,1,"Lamar County, AL",14495,8.1-10
01075,2000,Alabama,AL,1,"Lamar County, AL",15923,2.1-4
01075,2002,Alabama,AL,1,"Lamar County, AL",15446,4.1-6
01075,2011,Alabama,AL,1,"Lamar County, AL",14292,10.1-12
01075,2015,Alabama,AL,1,"Lamar County, AL",13886,14.1-16
01075,2009,Alabama,AL,1,"Lamar County, AL",14689,8.1-10
01075,2004,Alabama,AL,1,"Lamar County, AL",15075,4.1-6
01075,2012,Alabama,AL,1,"Lamar County, AL",14252,10.1-12
01075,2013,Alabama,AL,1,"Lamar County, AL",14187,12.1-14
01075,2006,Alabama,AL,1,"Lamar County, AL",14816,6.1-8
01077,2006,Alabama,AL,1,"Lauderdale County, AL",90294,4.1-6
01077,2010,Alabama,AL,1,"Lauderdale County, AL",92747,6.1-8
01077,2013,Alabama,AL,1,"Lauderdale County, AL",92729,8.1-10
01077,2002,Alabama,AL,1,"Lauderdale County, AL",87627,4.1-6
01077,2012,Alabama,AL,1,"Lauderdale County, AL",92680,8.1-10
01077,1999,Alabama,AL,1,"Lauderdale County, AL",87590,2.1-4
01077,2007,Alabama,AL,1,"Lauderdale County, AL",91107,6.1-8
01077,2004,Alabama,AL,1,"Lauderdale County, AL",88732,4.1-6
01077,2009,Alabama,AL,1,"Lauderdale County, AL",92526,6.1-8
01077,2001,Alabama,AL,1,"Lauderdale County, AL",87791,4.1-6
01077,2015,Alabama,AL,1,"Lauderdale County, AL",92596,10.1-12
01077,2014,Alabama,AL,1,"Lauderdale County, AL",93063,8.1-10
01077,2008,Alabama,AL,1,"Lauderdale County, AL",92202,6.1-8
01077,2000,Alabama,AL,1,"Lauderdale County, AL",88039,4.1-6
01077,2005,Alabama,AL,1,"Lauderdale County, AL",89358,4.1-6
01077,2003,Alabama,AL,1,"Lauderdale County, AL",88103,4.1-6
01077,2011,Alabama,AL,1,"Lauderdale County, AL",92618,8.1-10
01079,2004,Alabama,AL,1,"Lawrence County, AL",34318,6.1-8
01079,2009,Alabama,AL,1,"Lawrence County, AL",34315,8.1-10
01079,2012,Alabama,AL,1,"Lawrence County, AL",33776,12.1-14
01079,2007,Alabama,AL,1,"Lawrence County, AL",34293,8.1-10
01079,2010,Alabama,AL,1,"Lawrence County, AL",34305,10.1-12
01079,2014,Alabama,AL,1,"Lawrence County, AL",33426,12.1-14
01079,2005,Alabama,AL,1,"Lawrence County, AL",34435,6.1-8
01079,2000,Alabama,AL,1,"Lawrence County, AL",34874,4.1-6
01079,2003,Alabama,AL,1,"Lawrence County, AL",34488,6.1-8
01079,2001,Alabama,AL,1,"Lawrence County, AL",34870,4.1-6
01079,1999,Alabama,AL,1,"Lawrence County, AL",34537,4.1-6
01079,2013,Alabama,AL,1,"Lawrence County, AL",33567,12.1-14
01079,2006,Alabama,AL,1,"Lawrence County, AL",34028,6.1-8
01079,2015,Alabama,AL,1,"Lawrence County, AL",33115,14.1-16
01079,2002,Alabama,AL,1,"Lawrence County, AL",34698,4.1-6
01079,2011,Alabama,AL,1,"Lawrence County, AL",34045,10.1-12
01079,2008,Alabama,AL,1,"Lawrence County, AL",34196,8.1-10
01081,2011,Alabama,AL,1,"Lee County, AL",144087,4.1-6
01081,2006,Alabama,AL,1,"Lee County, AL",129247,4.1-6
01081,2012,Alabama,AL,1,"Lee County, AL",147899,6.1-8
01081,2010,Alabama,AL,1,"Lee County, AL",140782,4.1-6
01081,2007,Alabama,AL,1,"Lee County, AL",131934,4.1-6
01081,2013,Alabama,AL,1,"Lee County, AL",151506,6.1-8
01081,2002,Alabama,AL,1,"Lee County, AL",118392,2.1-4
01081,2000,Alabama,AL,1,"Lee County, AL",115430,2.1-4
01081,2001,Alabama,AL,1,"Lee County, AL",116819,2.1-4
01081,2003,Alabama,AL,1,"Lee County, AL",120071,2.1-4
01081,2009,Alabama,AL,1,"Lee County, AL",138566,4.1-6
01081,1999,Alabama,AL,1,"Lee County, AL",112898,2.1-4
01081,2015,Alabama,AL,1,"Lee County, AL",156993,6.1-8
01081,2014,Alabama,AL,1,"Lee County, AL",154426,6.1-8
01081,2005,Alabama,AL,1,"Lee County, AL",126133,4.1-6
01081,2008,Alabama,AL,1,"Lee County, AL",134524,4.1-6
01081,2004,Alabama,AL,1,"Lee County, AL",122274,2.1-4
01083,2008,Alabama,AL,1,"Limestone County, AL",78835,4.1-6
01083,1999,Alabama,AL,1,"Limestone County, AL",64880,2.1-4
01083,2011,Alabama,AL,1,"Limestone County, AL",85557,6.1-8
01083,2006,Alabama,AL,1,"Limestone County, AL",73651,4.1-6
01083,2000,Alabama,AL,1,"Limestone County, AL",65966,2.1-4
01083,2004,Alabama,AL,1,"Limestone County, AL",69593,4.1-6
01083,2014,Alabama,AL,1,"Limestone County, AL",90612,6.1-8
01083,2012,Alabama,AL,1,"Limestone County, AL",87321,6.1-8
01083,2007,Alabama,AL,1,"Limestone County, AL",76063,4.1-6
01083,2001,Alabama,AL,1,"Limestone County, AL",66936,2.1-4
01083,2013,Alabama,AL,1,"Limestone County, AL",88870,6.1-8
01083,2003,Alabama,AL,1,"Limestone County, AL",68578,2.1-4
01083,2015,Alabama,AL,1,"Limestone County, AL",91663,8.1-10
01083,2005,Alabama,AL,1,"Limestone County, AL",71303,4.1-6
01083,2002,Alabama,AL,1,"Limestone County, AL",67677,2.1-4
01083,2009,Alabama,AL,1,"Limestone County, AL",81326,4.1-6
01083,2010,Alabama,AL,1,"Limestone County, AL",83163,6.1-8
01085,2012,Alabama,AL,1,"Lowndes County, AL",10852,4.1-6
01085,2004,Alabama,AL,1,"Lowndes County, AL",12623,0-2
01085,2001,Alabama,AL,1,"Lowndes County, AL",13329,0-2
01085,2010,Alabama,AL,1,"Lowndes County, AL",11275,2.1-4
01085,2013,Alabama,AL,1,"Lowndes County, AL",10725,6.1-8
01085,2011,Alabama,AL,1,"Lowndes County, AL",11119,4.1-6
01085,1999,Alabama,AL,1,"Lowndes County, AL",13361,0-2
01085,2008,Alabama,AL,1,"Lowndes County, AL",11813,2.1-4
01085,2007,Alabama,AL,1,"Lowndes County, AL",11973,2.1-4
01085,2014,Alabama,AL,1,"Lowndes County, AL",10555,6.1-8
01085,2009,Alabama,AL,1,"Lowndes County, AL",11486,2.1-4
01085,2000,Alabama,AL,1,"Lowndes County, AL",13471,0-2
01085,2005,Alabama,AL,1,"Lowndes County, AL",12397,0-2
01085,2003,Alabama,AL,1,"Lowndes County, AL",12996,0-2
01085,2015,Alabama,AL,1,"Lowndes County, AL",10458,6.1-8
01085,2002,Alabama,AL,1,"Lowndes County, AL",13231,0-2
01085,2006,Alabama,AL,1,"Lowndes County, AL",12124,2.1-4
01087,1999,Alabama,AL,1,"Macon County, AL",24085,0-2
01087,2011,Alabama,AL,1,"Macon County, AL",21269,4.1-6
01087,2001,Alabama,AL,1,"Macon County, AL",23925,0-2
01087,2015,Alabama,AL,1,"Macon County, AL",19105,8.1-10
01087,2006,Alabama,AL,1,"Macon County, AL",22227,2.1-4
01087,2013,Alabama,AL,1,"Macon County, AL",19852,6.1-8
01087,2004,Alabama,AL,1,"Macon County, AL",22685,2.1-4
01087,2000,Alabama,AL,1,"Macon County, AL",24047,0-2
01087,2007,Alabama,AL,1,"Macon County, AL",21942,2.1-4
01087,2008,Alabama,AL,1,"Macon County, AL",21597,4.1-6
01087,2014,Alabama,AL,1,"Macon County, AL",19387,6.1-8
01087,2010,Alabama,AL,1,"Macon County, AL",21545,4.1-6
01087,2003,Alabama,AL,1,"Macon County, AL",23110,2.1-4
01087,2005,Alabama,AL,1,"Macon County, AL",22388,2.1-4
01087,2002,Alabama,AL,1,"Macon County, AL",23563,2.1-4
01087,2012,Alabama,AL,1,"Macon County, AL",20479,6.1-8
01087,2009,Alabama,AL,1,"Macon County, AL",21190,4.1-6
01089,2004,Alabama,AL,1,"Madison County, AL",295655,4.1-6
01089,2005,Alabama,AL,1,"Madison County, AL",301474,4.1-6
01089,2001,Alabama,AL,1,"Madison County, AL",281517,2.1-4
01089,1999,Alabama,AL,1,"Madison County, AL",274693,2.1-4
01089,2013,Alabama,AL,1,"Madison County, AL",346720,6.1-8
01089,2000,Alabama,AL,1,"Madison County, AL",278006,2.1-4
01089,2009,Alabama,AL,1,"Madison County, AL",330856,4.1-6
01089,2008,Alabama,AL,1,"Madison County, AL",323526,4.1-6
01089,2010,Alabama,AL,1,"Madison County, AL",336138,6.1-8
01089,2003,Alabama,AL,1,"Madison County, AL",291342,4.1-6
01089,2014,Alabama,AL,1,"Madison County, AL",350112,6.1-8
01089,2006,Alabama,AL,1,"Madison County, AL",309170,4.1-6
01089,2015,Alabama,AL,1,"Madison County, AL",353089,8.1-10
01089,2002,Alabama,AL,1,"Madison County, AL",286439,2.1-4
01089,2007,Alabama,AL,1,"Madison County, AL",315859,4.1-6
01089,2012,Alabama,AL,1,"Madison County, AL",342696,6.1-8
01089,2011,Alabama,AL,1,"Madison County, AL",339574,6.1-8
01091,2006,Alabama,AL,1,"Marengo County, AL",21531,2.1-4
01091,2012,Alabama,AL,1,"Marengo County, AL",20449,4.1-6
01091,2009,Alabama,AL,1,"Marengo County, AL",21170,2.1-4
01091,2015,Alabama,AL,1,"Marengo County, AL",20028,6.1-8
01091,2010,Alabama,AL,1,"Marengo County, AL",20942,2.1-4
01091,2014,Alabama,AL,1,"Marengo County, AL",20136,4.1-6
01091,2007,Alabama,AL,1,"Marengo County, AL",21475,2.1-4
01091,2002,Alabama,AL,1,"Marengo County, AL",22217,0-2
01091,1999,Alabama,AL,1,"Marengo County, AL",22519,0-2
01091,2001,Alabama,AL,1,"Marengo County, AL",22203,0-2
01091,2011,Alabama,AL,1,"Marengo County, AL",20708,4.1-6
01091,2004,Alabama,AL,1,"Marengo County, AL",21777,0-2
01091,2003,Alabama,AL,1,"Marengo County, AL",22025,0-2
01091,2008,Alabama,AL,1,"Marengo County, AL",21331,2.1-4
01091,2005,Alabama,AL,1,"Marengo County, AL",21569,0-2
01091,2000,Alabama,AL,1,"Marengo County, AL",22564,0-2
01091,2013,Alabama,AL,1,"Marengo County, AL",20210,4.1-6
01093,2010,Alabama,AL,1,"Marion County, AL",30800,6.1-8
01093,2007,Alabama,AL,1,"Marion County, AL",30849,4.1-6
01093,2014,Alabama,AL,1,"Marion County, AL",30246,8.1-10
